Store,Product,Size,Price,Url,Category
"Ralphs_13321 Jamboree Rd, Tustin, CA",Krogerå¨  2% Reduced Fat Milk,1 qt,1.99,https://www.kroger.com/product/images/medium/front/0001111050323,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Silk Vanilla Almond Milk,1/2 gal,2.99,https://www.kroger.com/product/images/medium/front/0002529300099,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",A2 Milk 2% Reduced Fat Milk,64 fl oz,3.99,https://www.kroger.com/product/images/medium/front/0081326702001,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Krogerå¨ Lactose Free Vitamin D Milk,1/2 gal,3.69,https://www.kroger.com/product/images/medium/front/0001111085333,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Blue Diamond Almond Breeze Vanilla Milk,1/2 gal,3.49,https://www.kroger.com/product/images/medium/front/0004157005621,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Krogerå¨  2% Reduced Fat Milk,1 pt,1.59,https://www.kroger.com/product/images/medium/front/0001111050277,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",A2 Whole Milk,64 fl oz,3.99,https://www.kroger.com/product/images/medium/front/0081326702000,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Fairlife Chocolate 2% Reduced Fat Ultra-Filtered Lactose Free Milk,52 fl oz,3.99,https://www.kroger.com/product/images/medium/front/0085631200279,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Krogerå¨  Low Fat Chocolate Milk,1 pt,1.29,https://www.kroger.com/product/images/medium/front/0001111050279,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Krogerå¨ Lactose Free Calcium Enriched 2% Milk,1/2 gal,3.69,https://www.kroger.com/product/images/medium/front/0001111081818,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Milkadamia Raw Macadamias &amp; Coconut Vanilla Creamer,16 fl oz,4.19,https://www.kroger.com/product/images/medium/front/0085804500463,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Lactaid Lactose Free 2% Reduced Fat Milk,96 fl oz,5.99,https://www.kroger.com/product/images/medium/front/0004138309072,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Ralphs 2% Reduced Fat Milk,1/2 Gallon,2.19,https://www.kroger.com/product/images/medium/front/0001111041375,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Silk Dark Chocolate Almond Milk,1/2 gal,2.99,https://www.kroger.com/product/images/medium/front/0002529300119,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Fairlife Fat Free Ultra Filtered Lactose Free Milk,52 fl oz,3.99,https://www.kroger.com/product/images/medium/front/0085631200275,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Nesquik Chocolate Flavored Low Fat Milk,14 fl oz,1.99,https://www.kroger.com/product/images/medium/front/0002800077212,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Ralphs Vitamin D Whole Milk,1/2 gal,2.19,https://www.kroger.com/product/images/medium/front/0001111040118,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Krogerå¨ Lactose Free Calcium Enriched Fat Free Milk,1/2 gal,3.69,https://www.kroger.com/product/images/medium/front/0001111085314,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Lactaid Lactose Free Whole Milk,64 fl oz,3.99,https://www.kroger.com/product/images/medium/front/0004138309036,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Fairlife Whole Ultra-Filtered Lactose Free Milk,52 fl oz,3.99,https://www.kroger.com/product/images/medium/front/0081162002016,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Ralphs 2% Reduced Fat Milk,1 gal,2.99,https://www.kroger.com/product/images/medium/front/0001111041376,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Ralphs Vitamin D Whole Milk,1 gal,3.39,https://www.kroger.com/product/images/medium/front/0001111040119,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Organic Valley Grass-Fed Organic Whole Milk,1/2 gal,5.99,https://www.kroger.com/product/images/medium/front/0009396600585,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Silk Unsweetened Vanilla Almond Milk,1/2 gal,2.99,https://www.kroger.com/product/images/medium/front/0002529300136,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Organic Valley Grass-Fed 2% Reduced Fat Milk,1/2 gal,5.99,https://www.kroger.com/product/images/medium/front/0009396600586,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Krogerå¨ Lactose Free 2% Reduced Fat Milk,0.5 gal,3.69,https://www.kroger.com/product/images/medium/front/0001111082556,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Organic Valley Whole Milk,1 qt,3.69,https://www.kroger.com/product/images/medium/front/0009396600091,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Fairlife 2% Reduced Fat Ultra Filtered Lactose Free Milk,52 fl oz,3.99,https://www.kroger.com/product/images/medium/front/0085631200277,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Organic Valley Omega-3 Whole Milk,1/2 gal,5.99,https://www.kroger.com/product/images/medium/front/0009396600445,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Krogerå¨  Vitamin D Whole Milk,1 pt,1.59,https://www.kroger.com/product/images/medium/front/0001111050274,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Organic Valley 2% Reduced Fat Milk,64 fl oz,5.49,https://www.kroger.com/product/images/medium/front/0009396600440,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Krogerå¨  2% Reduced Fat Milk,1 qt,1.99,https://www.kroger.com/product/images/medium/front/0001111050323,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Krogerå¨  Vitamin D Whole Milk,1 qt,1.99,https://www.kroger.com/product/images/medium/front/0001111050322,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Silk Vanilla Almond Milk,1/2 gal,2.99,https://www.kroger.com/product/images/medium/front/0002529300099,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",A2 Milk 2% Reduced Fat Milk,64 fl oz,3.99,https://www.kroger.com/product/images/medium/front/0081326702001,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Krogerå¨  2% Reduced Fat Milk,1 pt,1.59,https://www.kroger.com/product/images/medium/front/0001111050277,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Krogerå¨ Lactose Free Vitamin D Milk,1/2 gal,3.69,https://www.kroger.com/product/images/medium/front/0001111085333,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Blue Diamond Almond Breeze Vanilla Milk,1/2 gal,3.49,https://www.kroger.com/product/images/medium/front/0004157005621,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",A2 Whole Milk,64 fl oz,3.99,https://www.kroger.com/product/images/medium/front/0081326702000,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Krogerå¨  Low Fat Chocolate Milk,1 pt,1.29,https://www.kroger.com/product/images/medium/front/0001111050279,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Lactaid Lactose Free 2% Reduced Fat Milk,96 fl oz,5.99,https://www.kroger.com/product/images/medium/front/0004138309072,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Fairlife Chocolate 2% Reduced Fat Ultra-Filtered Lactose Free Milk,52 fl oz,3.99,https://www.kroger.com/product/images/medium/front/0085631200279,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Milkadamia Raw Macadamias &amp; Coconut Vanilla Creamer,16 fl oz,4.19,https://www.kroger.com/product/images/medium/front/0085804500463,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Ralphs 2% Reduced Fat Milk,1/2 Gallon,2.19,https://www.kroger.com/product/images/medium/front/0001111041375,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Krogerå¨ Lactose Free Calcium Enriched 2% Milk,1/2 gal,3.69,https://www.kroger.com/product/images/medium/front/0001111081818,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Ralphs Vitamin D Whole Milk,1/2 gal,2.19,https://www.kroger.com/product/images/medium/front/0001111040118,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Silk Dark Chocolate Almond Milk,1/2 gal,2.99,https://www.kroger.com/product/images/medium/front/0002529300119,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Nesquik Chocolate Flavored Low Fat Milk,14 fl oz,1.99,https://www.kroger.com/product/images/medium/front/0002800077212,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Fairlife Fat Free Ultra Filtered Lactose Free Milk,52 fl oz,3.99,https://www.kroger.com/product/images/medium/front/0085631200275,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Lactaid 100% Lactose Free 2% Reduced Fat Milk,64 fl oz,3.99,https://www.kroger.com/product/images/medium/front/0004138309010,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Lactaid Lactose Free Whole Milk,64 fl oz,3.99,https://www.kroger.com/product/images/medium/front/0004138309036,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Krogerå¨ Lactose Free Calcium Enriched Fat Free Milk,1/2 gal,3.69,https://www.kroger.com/product/images/medium/front/0001111085314,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Lactaid Lactose Free 1% Low Fat Milk,64 fl oz,3.99,https://www.kroger.com/product/images/medium/front/0004138309022,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Fairlife Whole Ultra-Filtered Lactose Free Milk,52 fl oz,3.99,https://www.kroger.com/product/images/medium/front/0081162002016,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Organic Valley Grass-Fed Organic Whole Milk,1/2 gal,5.99,https://www.kroger.com/product/images/medium/front/0009396600585,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Simple Truth Organic‰ã¢ Lactose Free 2% Reduced Fat Milk,1/2 gal,3.99,https://www.kroger.com/product/images/medium/front/0001111050438,Milk
"Ralphs_13321 Jamboree Rd, Tustin, CA",Organic Valley Cultured Lowfat Buttermilk,1 qt,4.19,https://www.kroger.com/product/images/medium/front/0009396600085,Milk
